Time;fr.hx Position;fr.hx Velocity;fr.hx Acceleration;fr.hy Position;fr.hy Velocity;fr.hy Acceleration;fr.kn Position;fr.kn Velocity;fr.kn Acceleration;fl.hx Position;fl.hx Velocity;fl.hx Acceleration;fl.hy Position;fl.hy Velocity;fl.hy Acceleration;fl.kn Position;fl.kn Velocity;fl.kn Acceleration;rr.hx Position;rr.hx Velocity;rr.hx Acceleration;rr.hy Position;rr.hy Velocity;rr.hy Acceleration;rr.kn Position;rr.kn Velocity;rr.kn Acceleration;rl.hx Position;rl.hx Velocity;rl.hx Acceleration;rl.hy Position;rl.hy Velocity;rl.hy Acceleration;rl.kn Position;rl.kn Velocity;rl.kn Acceleration;Body linear Position x;Body linear Velocity x;Body linear Acceleration x;Body linear Position y;Body linear Velocity y;Body linear Acceleration y;Body linear Position z;Body linear Velocity z;Body linear Acceleration z;Body angular Position x;Body angular Velocity x;Body angular Acceleration x;Body angular Position y;Body angular Velocity y;Body angular Acceleration y;Body angular Position z;Body angular Velocity z;Body angular Acceleration z;fr.hx Torque;fr.hy Torque;fr.kn Torque;fl.hx Torque;fl.hy Torque;fl.kn Torque;rr.hx Torque;rr.hy Torque;rr.kn Torque;rl.hx Torque;rl.hy Torque;rl.kn Torque;fr Foot;fl Foot;rr Foot;rl Foot
0,01185929648241206;0,05431893882368202;0,3605959921661171;0,32069123920481335;0,5995009528184249;-135,7452859930002;11113,392775458633;-0,6989276776945944;-139,94857326289892;-49586,53781316571;-0,055074684282734536;-0,5852930151103755;23,513011658962824;0,6382463902551858;-108,53752384693625;-44,74653816536954;-1,0173423543194833;-147,75043380254272;-45723,48119218576;0,1515417739228725;255,60199773258216;-10359,317979045027;0,6420445076252896;0,7665696075756643;-39,815998415192176;-0,9194371671387696;-105,12888110123504;-5098,578471924919;-0,14592873699110945;-199,66086006423672;9620,10540256677;0,6706582117815145;0,5427072491592783;-54,846110904260634;-0,9332340373074759;-130,30729846275227;-44492,127633607255;0,0044215326421849265;0,3666783249668437;-1,2339160964726206;-0,00014686359331901946;-0,013914690724751775;-0,035379373571256124;0,012888913236506788;105,33067504990883;-24110,286777435285;-0,0026957415295272595;-0,1646751897621559;-5,133325889344747;-0,013351504289092552;-13,385232156127998;2154,4504973023004;-0,013505934486550035;-2,0133276953747306;896,4308548121626;-0,4982449345174802;0,3616566614615708;-0,4480336797736333;0,30691887151862346;0,40164609237110027;-0,4717081850561941;-0,9005703592015242;-0,08939045503586018;0,5689172328901562;0,5858012380709405;0,2018809764793607;-1,0864072181326745;0,0;0,0;0,0;0,0
0,013045226130653266;0,0553369552934918;0,3683664176643962;3,837104292647759;0,5969251805882524;-123,58567108855318;3776,9414134415883;-3,7358208519766567;-185,59890947698602;-32053,492029694582;-0,0563289265378498;-0,5609836309746747;15,850120040007226;0,6357432287965417;-104,72874651013888;-1227,0469412141128;-0,5559061218885178;-186,84396098830308;-26215,11874125147;0,1562575103487244;238,33719762059422;-11033,099933890533;0,6432093386698075;0,7065937521588948;-43,89546255303469;-0,9257870002050921;-53,26248809615619;-980,6016489929748;-0,15001426699520526;-185,63956047625288;8205,828102086409;0,6716857272222012;0,47776271774369505;-40,95304464678862;-0,9543135174552081;-170,33657945147192;-27016,172581153452;0,004856996135918324;0,3652794087243172;-1,165867442655438;-0,00016331708498899274;-0,013819104235873996;-0,008326931765692602;0,01409700085696461;48,31715402069276;-30296,699319439864;-0,0029356487230226946;-0,17001295523810575;-4,131548061253574;-0,01430886644829063;-59,93402137219698;-20870,18797926477;-0,014886091868582639;9,339519243936852;-12541,263886791687;-0,5028052888474523;0,337842600855732;-0,6751887670801177;0,3254035671874895;0,3842301495428281;-0,6921714352835676;-0,8242673874587578;-0,10995880399374205;-3,355004397566983;0,6021975926163848;0,18466208816511784;0,4285375703823669;0,0;0,0;0,0;0,0
0,014231155778894472;0,05604227715926405;0,37714233166082545;2,8028222145822945;0,5950537729792953;-119,67045530683464;7521,6394945605025;1,2874997394140464;-196,2628651108357;-13075,919491794713;-0,05722942228424008;-0,5495190249360655;11,247629724538251;0,6339479223946789;-108,26554009810245;3599,7385375172826;-1,3356936348082136;-188,8248500104705;-8295,14003723337;0,15960165965458634;223,99572576342237;-10927,609745464224;0,6439762885016119;0,6467204418841022;-43,983444982078794;-0,9278454257207277;-18,647952482705254;-18364,37442363206;-0,15294824602795645;-175,79461204218472;6281,927282766973;0,6725190611112422;0,4405941405403535;-24,602339038018737;-0,9329096350107035;-174,5504748281993;-9999,825437508285;0,00529071838814633;0,3639797719658505;-1,074221522334888;-0,00017979252726330237;-0,013723073206898995;-0,06776832815725743;0,015290461169895393;-4,935342868943946;-22487,851327589593;-0,0031342299538388;-0,17432685787065422;-3,3352896699013375;-0,015006358298672237;-131,35995236843235;-25962,236107969864;-0,015909960068540382;-9,701480436036597;-27253,41892552935;-0,5042322618078121;0,3165446549300643;-0,3907551137216044;0,3406579638970111;0,37372190803396066;-0,40845404217218106;-0,8621837253121581;-0,12709508903638947;-0,20818954684601365;0,6149155942681763;0,17033930105978898;-0,6279099139734635;0,0;0,0;0,0;0,0
0,015417085427135678;0,056326528196933304;0,3767957169647891;-1,0421854885818709;0,5941055533055887;-124,48966990450675;22606,23163985709;9,276845176894362;-206,88915798623933;-9841,681676096234;-0,05769523223305816;-0,5431371595551979;14,402735517962302;0,6331317481233778;-113,46004815146564;19371,32159238755;-2,570151478097582;-192,6610122361644;-7545,540002199617;0,16118835282976762;216,8017876952289;-12977,77661712785;0,6443192108270751;0,6053595531863477;-41,5320087264035;-0,9267093139569019;-109,39372356302654;-43407,518316392016;-0,15442471195875035;-173,8803490342734;6098,1020268340235;0,6729212729533414;0,4298614932680716;-16,062707787654105;-0,8942325444735959;-180,34466932670603;-9261,037364187065;0,005722925449028546;0,3626999794033665;-0,9693155390087609;-0,0001960753117012391;-0,013928699941667792;-0,21101159476455103;0,016469091762878352;-5,316912484313178;-6082,109061513745;-0,0032419327822659967;-0,17782301693534033;-2,7203169180935842;-0,015371231673133406;-131,14159111497037;-7485,69893189373;-0,016408001804704222;-75,33416923910929;-29552,36447159057;-0,5063019638827424;0,29473651202686335;-0,32918436274222684;0,35657196440447314;0,36180417126343895;-0,34357849215119546;-0,8510173440687493;-0,14492599130748196;-0,11673248145671639;0,6283848479089147;0,1554264770406253;-0,576341721433896;0,0;0,0;0,0;0,0
0,016603015075376884;0,0569880946939812;0,3712036690625493;-2,6155588657981874;0,5925372301372118;-81,9893268519978;33289,03165022038;-28,021025123481014;-216,40400669125262;-20898,017280697262;-0,05852295992900631;-0,5222114066775643;20,345636371867666;0,63177124174419;-74,17517110396831;30301,447134924776;2,505336721937189;-205,4030143848087;-13462,93682114344;0,16373677743679607;199,81437492867352;-16385,136687758542;0,6453193757198988;0,5570826926076209;-36,43023317587829;-0,9444657338413655;-189,7790034463736;-42124,41199246126;-0,15692107480040388;-167,01985611843034;8204,823306468985;0,6736403027363347;0,4151522561782463;-13,797432666777468;-1,0756976076142273;-195,63234449818077;-13500,702419580013;0,006153583712473879;0,36160660005445494;-0,8397542944345462;-0,0002124768220944322;-0,014316328117777645;-0,3096388670880385;0,01763295302828528;3,74922796807422;2401,0519995037857;-0,0034746414605159376;-0,18063575316901373;-2,359436558647323;-0,016202931672239494;-117,01247609667956;4650,456187697657;-0,01746907902333242;-112,41129807552022;-18018,71036337925;-0,5085354049298463;0,27273484733194525;-0,3176343150840582;0,3726867206751397;0,34947959250029065;-0,32785369466457526;-0,8288133146167156;-0,16302056989631897;-0,7130567146295624;0,6420903796885562;0,1403361801865855;-0,27509971825886;0,0;0,0;0,0;0,0
0,01778894472361809;0,05811851549975526;0,36676238817360396;-1,8307794058018199;0,5902797141442392;-9,63541903268932;30027,89929147575;-93,10394098266684;-241,6248966354451;-19797,122590058698;-0,059750903079310455;-0,48737628292220647;22,54191451977256;0,6297324805266818;-8,734215187398933;27283,75251321981;-4,284628468888467;-226,37709836697672;-15685,512556725205;0,16737154062054765;172,21305368366131;-17146,226803296217;0,6469511672459769;0,5057083255792287;-28,523517244973796;-0,951102019604573;-204,9942987530563;-21141,117437943773;-0,1605188937019505;-152,19107341614827;9573,571977958389;0,6747588118899609;0,39111682714439056;-13,055408354724689;-1,0651428798042193;-216,85925996842727;-14899,894613466902;0,006582830770383869;0,3607373348401721;-0,6977055375134308;-0,00022926143377562363;-0,014739853479072817;-0,3213479987245242;0,01878205253614658;1,5052375332636265;468,2856575177867;-0,003848052221738607;-0,18312859967265602;-2,233329831785236;-0,017538973464846005;-118,3538147536979;2218,138256267557;-0,019150978282353275;-104,83954082454491;-2323,7695565017193;-0,5105690161966138;0,250949320752194;-0,24617817702320136;0,3885674754476861;0,3376358657482568;-0,25326385633962223;-0,8198300144135283;-0,1808206636080483;-0,4859549074456735;0,6555210503577619;0,12545463729249992;-0,2727386346459313;0,0;0,0;0,0;0,0
0,018974874371859296;0,05905735279921932;0,36829649152519867;-2,915942106448013;0,5887580437334661;10,378353781876928;13569,154776223344;-111,631119698452;-299,15009585146265;28045,867899885823;-0,06065213790489251;-0,45911317084258085;16,289307974673708;0,6283070823627074;9,328420037199916;12258,063494042424;-55,11421830073242;-249,8545052501738;-10111,800147926922;0,1696264304997648;150,75453292734056;-11128,069226316531;0,6481019699855434;0,4829847420348109;-18,191636242807427;-0,8985166527551577;-209,80859223894245;-19573,539201285934;-0,16290162311470935;-138,38013214918786;6093,802689844815;0,6756451969518422;0,3777838747440371;-8,80237487392252;-0,2658800295634408;-234,44630326527619;-13265,884926358172;0,00701098078463387;0,3599864323645064;-0,5755227840612788;-0,00024655527558881726;-0,015101783019113765;-0,3002083240064578;0,01991633964452092;0,20928736616589966;-643,3135844270956;-0,004163217902539575;-0,18580723907580815;-2,2214096731600903;-0,01862649612895068;-118,24078942807975;892,1646663187416;-0,02044515091194198;-100,39658834034591;1745,8176018296588;-0,5126666137237784;0,2293391857102922;-0,1800067817649638;0,404398673907805;0,3258194263400909;-0,18387703054774107;-0,8096466213706999;-0,19838158624485291;-0,3281611917542073;0,6688651825000528;0,11061159172978793;-0,24563092921696206;0,0;0,0;0,0;0,0
0,020160804020100502;0,05956865507067274;0,3658319834317105;-3,0608864015455954;0,5881210165369323;-2,1710012637715446;-1084,808527407754;-100,83741248923829;-250,32463894851014;62168,35401026395;-0,06115239245257288;-0,44706821282204123;11,078540990595549;0,6275782851661739;-1,9760437320297715;-982,8140167658686;-105,02240154416639;-257,7586794785599;-10597,278520903392;0,17055174081641727;144,98993493046603;-11424,58519496804;0,6486575486533014;0,4753344560370447;-8,337911087399323;-0,9839934860918932;-242,39834487536334;-8060,141344461248;-0,16395937475597136;-135,4331936497926;8728,958564910254;0,6761443464023366;0,37416116995024873;-4,764086256847498;-1,3765774841833178;-247,2291426453128;-12340,812444942718;0,007438169785882269;0,3593565073912196;-0,46569000753521866;-0,0002643366271716278;-0,015426539746400831;-0,2672863384078956;0,021035961892730916;1,0118363844849625;62,62841359461086;-0,004337942737672214;-0,18854557306884137;-2,2164882135105346;-0,01921188401912548;-114,88486021022165;1953,147394536867;-0,02111312572698737;-104,19647118785483;-368,0348079347467;-0,514689698565253;0,2072370401796149;-0,12434013110211946;0,4204335509455749;0,3137571718628146;-0,12478879230054118;-0,7972251394005321;-0,21661204289960376;-0,3225384548723026;0,6825162168116155;0,09559761732563071;-0,1623320177372916;0,0;0,0;0,0;0,0
0,021346733668341708;0,059882505652747046;0,3544909627457565;1,5849049455393838;0,587755580998094;-2,9016374454260085;-1755,7626492594927;-100,41559513731684;-48,111972462076764;21426,90582796766;-0,06156093458697797;-0,44536512674745243;15,577585871534895;0,62692096273337;-2,656353415624536;-1599,3004789560885;-107,61687515177407;-252,28279110555494;-20083,889793776238;0,17126014837596903;144,31404238965047;-27424,612983751314;0,6490870288668981;0,4634038222138138;-1,3583271588799861;-1,1636129440506904;-282,7108057452628;36897,74923904826;-0,16461533609151613;-136,3240705823441;25090,976129934177;0,6764775968679233;0,37110307262083114;-4,723877192556383;-3,7807442650472707;-259,52932243720454;-14855,168383892267;0,007864513543489094;0,358879005481413;-0,3508851472530029;-0,00028252806404159705;-0,015748688421535872;-0,2232290808804499;0,022140889300287472;1,050087680006652;106,78233661503991;-0,0044507174603698515;-0,19109417127759404;-2,2175811980245226;-0,01959594315308528;-112,31408999120463;1967,1908847049021;-0,021562330554732837;-105,32624125620734;364,760394230066;-0,5166220776641782;0,1848345687732624;-0,06419980144221982;0,4365645560776352;0,3016177220372263;-0,06128808194918218;-0,7858466622432113;-0,2352516812111977;-0,2608425570825117;0,6963273226747214;0,08050602850064832;-0,09871871336485985;0,0;0,0;0,0;0,0
0,022532663316582914;0,060921233303492896;0,35892579580683026;9,419021124761148;0,5865722919530589;0,07764370581519867;756,3772099953852;-103,9125755446921;-53,71274975682178;-49013,54615856516;-0,06241377107135446;-0,42116308106514566;20,404808848326326;0,6252995116454754;-0,00047535440325085815;658,8100262272017;-99,86121633648963;-298,86356772325473;5633,130983393278;0,17269323209778048;95,64183423072426;-39430,60100537265;0,6502031054998106;0,4643979756573886;4,406400912310374;-0,5479389736043138;-186,9227659810896;45948,53435640103;-0,16590235032568354;-90,82099083553895;37017,40101453068;0,6772749043224039;0,3630476636514246;-2,865176769980052;4,678857681232464;-280,114505478578;-16798,851912085156;0,008290279565868839;0,3585337619533465;-0,23397644795758663;-0,000301064409028185;-0,015995607798446793;-0,15684242978925012;0,023230411105900378;0,8499380591233501;-55,37187172150103;-0,004852489471776751;-0,19360607305783725;-2,4787419099980155;-0,020911973299263985;-110,73564272836552;2237,6130922326447;-0,02295626475128067;-101,64060949577156;-1394,3368602025264;-0,5192448215983181;0,16524976077544626;-0,006604763345505775;0,4516915414184877;0,290463240220718;-0,00043496129377213697;-0,7734088933294352;-0,2500573091035409;-0,18568300470862772;0,7085410696288038;0,06624064564306317;-0,04595236771464289;0,0;0,0;0,0;0,0
